"absence_id","student_id","absence_type","school_id","date"
"10200","wxgd4gpr","unknown","ajh","2024-11-14"
"10201","fMnBI3U3","tardy","ajh","2024-11-14"
"10202","qfhNFiUu","tardy","dhs","2024-11-14"
"10203","8yKwODuK","tardy","chs","2024-11-14"
"10204","h2q0Pe1e","personal","chs","2024-11-14"
"10205","wuT0aoi4","unknown","ajh","2024-11-14"
"10206","Gf3LYjrr","medical","chs","2024-11-14"
"10207","FfPpMaYE","religious","ajh","2024-11-14"
"10208","PjIrgwQj","tardy","ajh","2024-11-14"
"10209","LIWWkXbW","unknown","chs","2024-11-14"
"10210","yzHDrOqJ","tardy","chs","2024-11-14"
"10211","yauxLFju","religious","bjh","2024-11-14"
"10212","s71ONoGo","suspension","ajh","2024-11-14"
"10213","VMi5vvu7","unknown","chs","2024-11-14"
"10214","YZWGPign","tardy","dhs","2024-11-14"
"10215","pv7WosU1","tardy","ajh","2024-11-14"
"10216","l68rfGm4","unknown","ajh","2024-11-14"
"10217","makeF526","tardy","ajh","2024-11-14"
"10218","IZubfVFo","tardy","ajh","2024-11-14"
"10219","wYO761QV","tardy","chs","2024-11-14"
"10220","8BViTsiv","personal","dhs","2024-11-14"
"10221","q0MxWjnZ","unknown","chs","2024-11-14"
"10222","cEfBYkvp","tardy","chs","2024-11-14"
"10223","UKwDudGM","unknown","chs","2024-11-14"
"10224","uP0pDC7U","personal","ajh","2024-11-14"
"10225","uYQpQHk9","tardy","chs","2024-11-14"
"10226","hrvfpKHp","unknown","ajh","2024-11-14"
"10227","BJe2Z8Mc","tardy","dhs","2024-11-14"
"10228","aBH4Ffb6","tardy","chs","2024-11-14"
"10229","NZCJ7pGf","personal","bjh","2024-11-14"
"10230","syWBNsws","unknown","ajh","2024-11-14"
"10231","ypleH1nX","tardy","ajh","2024-11-14"
"10232","jIqYuUIo","unknown","ajh","2024-11-14"
"10233","n5qZQ0Gl","tardy","chs","2024-11-14"
"10234","Zzb88S3C","personal","chs","2024-11-14"
"10235","nYj9ocEZ","tardy","chs","2024-11-14"
"10236","kKsvkhoW","unknown","chs","2024-11-14"
"10237","tauklhAf","tardy","ajh","2024-11-14"
"10238","rzeG4eLv","family","chs","2024-11-14"
"10239","CdShJ71y","religious","chs","2024-11-14"
"10240","4NxMZoRz","tardy","bjh","2024-11-14"
"10241","zhA73MlJ","unknown","ajh","2024-11-14"
"10242","BTubeFXB","tardy","chs","2024-11-14"
"10243","L2BmzLDP","tardy","ajh","2024-11-14"
"10244","mdVo4UC9","medical","chs","2024-11-14"
"10245","cOv71Iwg","family","ajh","2024-11-14"
"10246","vM8OQX7R","unknown","ajh","2024-11-14"
"10247","NUbvdBim","personal","ajh","2024-11-14"
"10248","LyNHVRxM","suspension","chs","2024-11-14"
"10249","FfmgWcsZ","unknown","chs","2024-11-14"
"10250","9L56m6bb","tardy","ajh","2024-11-14"
"10251","H1W8xKSJ","personal","chs","2024-11-14"
"10252","11hIl7TM","tardy","dhs","2024-11-14"
"10253","UE20PsJ6","tardy","dhs","2024-11-14"
"10254","O0EDUcEV","tardy","chs","2024-11-14"
"10255","d4HZ1Bs2","unknown","ajh","2024-11-14"
"10256","UVPyNKGc","medical","chs","2024-11-14"
"10257","Z9JUQflP","unknown","ajh","2024-11-14"
"10258","0Hv9GyZ6","personal","ajh","2024-11-14"
"10259","Uh1s5Vzp","personal","chs","2024-11-14"
"10260","wv4m62ps","tardy","chs","2024-11-14"
"10261","2Ikbg2BJ","tardy","chs","2024-11-14"
"10262","aT8kbJLZ","tardy","chs","2024-11-14"
"10263","bnhWn2KP","unknown","ajh","2024-11-14"
"10264","HfgZ16kD","religious","chs","2024-11-14"
"10265","vmrwKgv0","tardy","ajh","2024-11-14"
"10266","pFMRBrYK","family","dhs","2024-11-14"
"10267","va3KHuQf","family","chs","2024-11-14"
"10268","2P4xVXGZ","personal","chs","2024-11-14"
"10269","MMAc2Jjb","personal","ajh","2024-11-14"
"10270","fWPnxAR0","unknown","chs","2024-11-14"
"10271","EPlF1UaL","personal","chs","2024-11-14"
"10272","ojpi6hR7","tardy","chs","2024-11-14"
"10273","0riCiuJi","tardy","chs","2024-11-14"
"10274","Nod17tFa","unknown","chs","2024-11-14"
"10275","RtQdLob5","tardy","ajh","2024-11-14"
"10276","CFiS20sg","tardy","bjh","2024-11-14"
"10277","USbslgax","religious","chs","2024-11-14"
"10278","ij0Ipe42","tardy","chs","2024-11-14"
"10279","6I2TTuRx","tardy","chs","2024-11-14"
"10280","bTWvKpbP","religious","ajh","2024-11-14"
"10281","1Ec1EZuc","tardy","ajh","2024-11-14"
"10282","Q9wgtc19","tardy","chs","2024-11-14"
"10283","zcgjFKZW","tardy","ajh","2024-11-14"
"10284","7vmJFI21","unknown","chs","2024-11-14"
"10285","cZQox9k5","tardy","bjh","2024-11-14"
"10286","xw86kqgD","unknown","ajh","2024-11-14"
"10287","CWMyOh7x","personal","chs","2024-11-14"
"10288","Fhze9VSm","tardy","ajh","2024-11-14"
"10289","Dyo49wTA","tardy","chs","2024-11-14"
"10290","Ixh0Q9C4","religious","chs","2024-11-14"
"10291","M3TMy4BP","religious","chs","2024-11-14"
"10292","7NhzFDMA","unknown","ajh","2024-11-14"
"10293","yNPCqL7E","unknown","chs","2024-11-14"
"10294","Gx49oedQ","religious","bjh","2024-11-14"
"10295","5YaQgrmI","family","chs","2024-11-14"
"10296","zfv55IhW","tardy","chs","2024-11-14"
"10297","6yzva61v","personal","chs","2024-11-14"
"10298","Y9UQCr9r","tardy","chs","2024-11-14"
"10299","J2OY0UYH","unknown","chs","2024-11-14"
"10300","4mFKEfUW","tardy","bjh","2024-11-14"
"10301","K9TL7G0Q","tardy","chs","2024-11-14"
"10302","YQ4HkNWs","religious","chs","2024-11-14"
"10303","ZQFZztoQ","tardy","chs","2024-11-14"
"10304","gYellvQZ","tardy","ajh","2024-11-14"
"10305","6u3a5tHh","unknown","chs","2024-11-14"
"10306","szVw6HMy","tardy","dhs","2024-11-14"
"10307","uLcOBq1P","tardy","ajh","2024-11-14"
"10308","DuWxgmbJ","tardy","chs","2024-11-14"
"10309","Rgk3ObeA","tardy","chs","2024-11-14"
"10310","1LDUxkWU","personal","bjh","2024-11-14"
"10311","AnfNDaEy","tardy","bjh","2024-11-14"
"10312","L9VRkUNR","unknown","chs","2024-11-14"
"10313","VO8zMSy2","unknown","chs","2024-11-14"
"10314","9CitDQDj","family","bjh","2024-11-14"
"10315","dRDd5ldB","medical","chs","2024-11-14"
"10316","0ycYtf0P","tardy","chs","2024-11-14"
"10317","ZoFOeI1g","tardy","chs","2024-11-14"
"10318","7pflT0Qz","religious","chs","2024-11-14"
"10319","zV9YKatu","tardy","chs","2024-11-14"
"10320","KGiqLzXt","tardy","ajh","2024-11-14"
"10321","H5xnnVFZ","unknown","ajh","2024-11-14"
"10322","gEcgOs1s","family","chs","2024-11-14"
"10323","FkCOjCSf","unknown","chs","2024-11-14"
"10324","vj9gtPBv","family","chs","2024-11-14"
"10325","xOr6JO3k","family","bjh","2024-11-14"
"10326","zIpvxjga","family","ajh","2024-11-14"
"10327","GCdOzo7B","tardy","chs","2024-11-14"
"10328","YbJOvvbi","unknown","ajh","2024-11-14"
"10329","mzZOgUOy","unknown","chs","2024-11-14"
"10330","Z3JlE5HN","tardy","dhs","2024-11-14"
"10331","lgxfXCfm","medical","bjh","2024-11-14"
"10332","B5Ib6oPc","tardy","chs","2024-11-14"
"10333","kb9RvDN9","tardy","ajh","2024-11-14"
"10334","JPUDXRjE","tardy","ajh","2024-11-14"
"10335","LfY1Ee8c","tardy","bjh","2024-11-14"
"10336","Cbo0Yb2x","tardy","chs","2024-11-14"
"10337","ARLkT1Dg","tardy","dhs","2024-11-14"
"10338","DAeHPFlz","tardy","dhs","2024-11-14"
"10339","wJN1SvbR","personal","ajh","2024-11-14"
"10340","GfsCv9h6","tardy","chs","2024-11-14"
"10341","GY2EWeoD","unknown","bjh","2024-11-14"
"10342","nYhOqEcj","family","chs","2024-11-15"
"10343","oZFc1WTF","tardy","chs","2024-11-15"
"10344","Ay4PLoMS","family","chs","2024-11-15"
"10345","g9p2ZLKF","tardy","chs","2024-11-15"
"10346","QqTlXiqY","family","chs","2024-11-15"
"10347","RAHkuqXN","unknown","ajh","2024-11-15"
"10348","944faujU","medical","chs","2024-11-15"
"10349","kweRuXs4","tardy","chs","2024-11-15"
"10350","D5ApNVeg","tardy","ajh","2024-11-15"
"10351","SxlML330","unknown","ajh","2024-11-15"
"10352","fMnBI3U3","tardy","ajh","2024-11-15"
"10353","w3oLLdig","unknown","chs","2024-11-15"
"10354","xiFRA2XN","family","chs","2024-11-15"
"10355","njbYcSAW","tardy","ajh","2024-11-15"
"10356","h2q0Pe1e","personal","chs","2024-11-15"
"10357","lM3zZVOM","tardy","bjh","2024-11-15"
"10358","XFKiR6bC","family","ajh","2024-11-15"
"10359","Mxwusk6S","personal","chs","2024-11-15"
"10360","sjc5z1UB","tardy","chs","2024-11-15"
"10361","3ztK1fCB","tardy","bjh","2024-11-15"
"10362","J7Qnmw9p","tardy","ajh","2024-11-15"
"10363","VMi5vvu7","unknown","chs","2024-11-15"
"10364","PJpoIX1S","family","chs","2024-11-15"
"10365","WPIHha7f","unknown","chs","2024-11-15"
"10366","YZWGPign","tardy","dhs","2024-11-15"
"10367","l68rfGm4","unknown","ajh","2024-11-15"
"10368","QnkXUbFV","tardy","bjh","2024-11-15"
"10369","RMGgRhEf","medical","chs","2024-11-15"
"10370","iW4Hdk7F","personal","chs","2024-11-15"
"10371","q0MxWjnZ","unknown","chs","2024-11-15"
"10372","cEfBYkvp","tardy","chs","2024-11-15"
"10373","NiTxBOQY","personal","chs","2024-11-15"
"10374","UKwDudGM","unknown","chs","2024-11-15"
"10375","t1bkMrKO","unknown","ajh","2024-11-15"
"10376","uP0pDC7U","personal","ajh","2024-11-15"
"10377","uYQpQHk9","tardy","chs","2024-11-15"
"10378","bB2Pz4ld","tardy","chs","2024-11-15"
"10379","U2e2DZOY","unknown","chs","2024-11-15"
"10380","BJe2Z8Mc","tardy","dhs","2024-11-15"
"10381","CCQpMOSO","tardy","ajh","2024-11-15"
"10382","3eHYJfd6","tardy","chs","2024-11-15"
"10383","syWBNsws","unknown","ajh","2024-11-15"
"10384","sdphqa37","tardy","ajh","2024-11-15"
"10385","ypleH1nX","tardy","ajh","2024-11-15"
"10386","5ZZFgstM","tardy","bjh","2024-11-15"
"10387","Zzb88S3C","personal","chs","2024-11-15"
"10388","aOk5sqUd","religious","ajh","2024-11-15"
"10389","nYj9ocEZ","tardy","chs","2024-11-15"
"10390","wQVpNSCG","religious","chs","2024-11-15"
"10391","kKsvkhoW","unknown","chs","2024-11-15"
"10392","zwEHHZOB","personal","dhs","2024-11-15"
"10393","xgXGtyBo","family","chs","2024-11-15"
"10394","KvACbQuK","family","ajh","2024-11-15"
"10395","tauklhAf","tardy","ajh","2024-11-15"
"10396","rzeG4eLv","family","chs","2024-11-15"
"10397","4NxMZoRz","tardy","bjh","2024-11-15"
"10398","BTubeFXB","tardy","chs","2024-11-15"
"10399","8PSuRE6a","tardy","chs","2024-11-15"
"10400","dhifv5Bq","personal","bjh","2024-11-15"
"10401","mdVo4UC9","medical","chs","2024-11-15"
"10402","S0WWpavz","personal","dhs","2024-11-15"
"10403","vNpLp12E","unknown","ajh","2024-11-15"
"10404","TVuK0RLU","medical","chs","2024-11-15"
"10405","hUnkWp29","tardy","ajh","2024-11-15"
"10406","vM8OQX7R","unknown","ajh","2024-11-15"
"10407","dc7QFV0t","tardy","chs","2024-11-15"
"10408","LyNHVRxM","suspension","chs","2024-11-15"
"10409","kmIRamjA","tardy","bjh","2024-11-15"
"10410","Um1B75IN","tardy","chs","2024-11-15"
"10411","VJz2ptzL","tardy","dhs","2024-11-15"
"10412","O0EDUcEV","tardy","chs","2024-11-15"
"10413","UVPyNKGc","medical","chs","2024-11-15"
"10414","5kRVDlNE","unknown","bjh","2024-11-15"
"10415","Z9JUQflP","unknown","ajh","2024-11-15"
"10416","7DGuyk9e","unknown","ajh","2024-11-15"
"10417","Qglmi9ra","tardy","chs","2024-11-15"
"10418","7fDxFjL5","unknown","ajh","2024-11-15"
"10419","gl106i98","unknown","chs","2024-11-15"
"10420","wUM0VPUO","family","chs","2024-11-15"
"10421","wv4m62ps","tardy","chs","2024-11-15"
"10422","2Ikbg2BJ","tardy","chs","2024-11-15"
"10423","jP7Fb3mP","tardy","chs","2024-11-15"
"10424","mTszQ31C","personal","ajh","2024-11-15"
"10425","xKzipDYz","tardy","chs","2024-11-15"
"10426","Tft4CEir","family","chs","2024-11-15"
"10427","wYSu2xvn","unknown","ajh","2024-11-15"
"10428","W1GFtrZc","tardy","ajh","2024-11-15"
"10429","xLwJ88xJ","religious","chs","2024-11-15"
"10430","J0zSFYn4","tardy","ajh","2024-11-15"
"10431","F8TEvgft","unknown","ajh","2024-11-15"
"10432","6ZSca1T1","unknown","chs","2024-11-15"
"10433","MMAc2Jjb","personal","ajh","2024-11-15"
"10434","fWPnxAR0","unknown","chs","2024-11-15"
"10435","5griXGqs","personal","ajh","2024-11-15"
"10436","Nwz7laiO","tardy","dhs","2024-11-15"
"10437","ojpi6hR7","tardy","chs","2024-11-15"
"10438","0riCiuJi","tardy","chs","2024-11-15"
"10439","lamkPJrt","family","chs","2024-11-15"
"10440","R62FNfl3","tardy","bjh","2024-11-15"
"10441","0E4ROD4L","medical","chs","2024-11-15"
"10442","HCwXCxRc","tardy","chs","2024-11-15"
"10443","6I2TTuRx","tardy","chs","2024-11-15"
"10444","sjSVzwRf","unknown","chs","2024-11-15"
"10445","Q9wgtc19","tardy","chs","2024-11-15"
"10446","7vmJFI21","unknown","chs","2024-11-15"
"10447","b1XHQOZj","personal","chs","2024-11-15"
"10448","xCzoAX90","religious","ajh","2024-11-15"
"10449","yGugYQHd","religious","ajh","2024-11-15"
"10450","k2jR0y0J","unknown","ajh","2024-11-15"
"10451","xw86kqgD","unknown","ajh","2024-11-15"
"10452","Fhze9VSm","tardy","ajh","2024-11-15"
"10453","bbSbqFY2","tardy","chs","2024-11-15"
"10454","Ixh0Q9C4","religious","chs","2024-11-15"
"10455","7NhzFDMA","unknown","ajh","2024-11-15"
"10456","7I2Pb7no","tardy","bjh","2024-11-15"
"10457","Dz6BtDDl","unknown","bjh","2024-11-15"
"10458","5lfl8lOS","tardy","ajh","2024-11-15"
"10459","Wm34h2P8","personal","ajh","2024-11-15"
"10460","zfv55IhW","tardy","chs","2024-11-15"
"10461","r0zGlq1t","tardy","bjh","2024-11-15"
"10462","9JoRWVq0","unknown","dhs","2024-11-15"
"10463","Y9UQCr9r","tardy","chs","2024-11-15"
"10464","CH1LFJIY","tardy","chs","2024-11-15"
"10465","Xm5FN957","religious","ajh","2024-11-15"
"10466","IFQ2HQUY","suspension","chs","2024-11-15"
"10467","SpUYDPEL","tardy","chs","2024-11-15"
"10468","hwIsvrsI","tardy","chs","2024-11-15"
"10469","UPecjmGh","unknown","chs","2024-11-15"
"10470","wBWOivrd","tardy","ajh","2024-11-15"
"10471","ZQFZztoQ","tardy","chs","2024-11-15"
"10472","gYellvQZ","tardy","ajh","2024-11-15"
"10473","uSKVznkO","tardy","chs","2024-11-15"
"10474","dSLAxzgd","tardy","chs","2024-11-15"
"10475","GwPHX7Jm","tardy","chs","2024-11-15"
"10476","45zKjDf0","tardy","chs","2024-11-15"
"10477","5fOnRhYG","unknown","bjh","2024-11-15"
"10478","29DKrvG7","personal","ajh","2024-11-15"
"10479","NhHgnSud","tardy","chs","2024-11-15"
"10480","VPXCyH1D","tardy","chs","2024-11-15"
"10481","pf0bKqK4","tardy","ajh","2024-11-15"
"10482","smx3bcoX","medical","dhs","2024-11-15"
"10483","9CitDQDj","family","bjh","2024-11-15"
"10484","dRDd5ldB","medical","chs","2024-11-15"
"10485","LLSRH2lw","personal","chs","2024-11-15"
"10486","tNZB38Yj","tardy","chs","2024-11-15"
"10487","705iW51n","family","dhs","2024-11-15"
"10488","0p2cVzMh","religious","ajh","2024-11-15"
"10489","iemFpNyT","tardy","chs","2024-11-15"
"10490","YfXQph7s","personal","ajh","2024-11-15"
"10491","3yiCguAv","tardy","chs","2024-11-15"
"10492","FkCOjCSf","unknown","chs","2024-11-15"
"10493","FdXscRzH","medical","bjh","2024-11-15"
"10494","bgWJVhyL","religious","chs","2024-11-15"
"10495","YbJOvvbi","unknown","ajh","2024-11-15"
"10496","mzZOgUOy","unknown","chs","2024-11-15"
"10497","3qxcExGl","tardy","dhs","2024-11-15"
"10498","wlfevz7K","tardy","chs","2024-11-15"
"10499","3tXSXtt8","tardy","bjh","2024-11-15"
"10500","B5Ib6oPc","tardy","chs","2024-11-15"
"10501","bu8Qiijy","unknown","ajh","2024-11-15"
"10502","QQNJYA8s","family","ajh","2024-11-15"
"10503","kb9RvDN9","tardy","ajh","2024-11-15"
"10504","UlBU28EY","tardy","chs","2024-11-15"
"10505","LfY1Ee8c","tardy","bjh","2024-11-15"
"10506","ARLkT1Dg","tardy","dhs","2024-11-15"
"10507","Z3qr7KbB","unknown","chs","2024-11-15"
"10508","eOxHkoht","unknown","dhs","2024-11-15"
"10509","IbS0Ef1O","unknown","chs","2024-11-15"
"10510","wJN1SvbR","personal","ajh","2024-11-15"
"10511","RPzuiAO3","tardy","bjh","2024-11-15"
"10512","DHDjWuwq","tardy","bjh","2024-11-15"
"10513","R4g3qPpe","tardy","bjh","2024-11-18"
"10514","g9p2ZLKF","tardy","chs","2024-11-18"
"10515","O7PlPh5n","tardy","chs","2024-11-18"
"10516","QYHlWmfk","personal","ajh","2024-11-18"
"10517","SWJlXgHK","tardy","chs","2024-11-18"
"10518","RPlMStoc","family","dhs","2024-11-18"
"10519","yosSUhCA","tardy","chs","2024-11-18"
"10520","kweRuXs4","tardy","chs","2024-11-18"
"10521","97PdD3vT","tardy","dhs","2024-11-18"
"10522","tNmXOZcc","tardy","chs","2024-11-18"
"10523","fMnBI3U3","tardy","ajh","2024-11-18"
"10524","w3oLLdig","unknown","chs","2024-11-18"
"10525","ge9vBQno","tardy","dhs","2024-11-18"
"10526","8R814dWc","medical","chs","2024-11-18"
"10527","pm209fJ8","tardy","dhs","2024-11-18"
"10528","wq6s10sx","tardy","chs","2024-11-18"
"10529","JBrYmMO6","unknown","chs","2024-11-18"
"10530","3ztK1fCB","tardy","bjh","2024-11-18"
"10531","ZrbfvjmL","personal","chs","2024-11-18"
"10532","VMi5vvu7","unknown","chs","2024-11-18"
"10533","k9A9GzWA","personal","chs","2024-11-18"
"10534","CjP8prV9","unknown","ajh","2024-11-18"
"10535","qfHOt0Ty","tardy","chs","2024-11-18"
"10536","5Dv0kCAf","family","chs","2024-11-18"
"10537","l68rfGm4","unknown","ajh","2024-11-18"
"10538","twUM2qKX","tardy","ajh","2024-11-18"
"10539","BaLWd9lF","tardy","dhs","2024-11-18"
"10540","LHWXNNSQ","family","ajh","2024-11-18"
"10541","B4vbxMG7","unknown","chs","2024-11-18"
"10542","cEfBYkvp","tardy","chs","2024-11-18"
"10543","NiTxBOQY","personal","chs","2024-11-18"
"10544","t1bkMrKO","unknown","ajh","2024-11-18"
"10545","vH1z1Ksk","tardy","ajh","2024-11-18"
"10546","uYQpQHk9","tardy","chs","2024-11-18"
"10547","dJuYHv6I","religious","chs","2024-11-18"
"10548","oIIQs2QN","tardy","chs","2024-11-18"
"10549","syWBNsws","unknown","ajh","2024-11-18"
"10550","MVkOtTCG","tardy","chs","2024-11-18"
"10551","sdphqa37","tardy","ajh","2024-11-18"
"10552","ypleH1nX","tardy","ajh","2024-11-18"
"10553","DhegQD6E","family","dhs","2024-11-18"
"10554","wQVpNSCG","religious","chs","2024-11-18"
"10555","kKsvkhoW","unknown","chs","2024-11-18"
"10556","zwEHHZOB","personal","dhs","2024-11-18"
"10557","fKpfyrsP","tardy","bjh","2024-11-18"
"10558","BU2RNSsR","tardy","chs","2024-11-18"
"10559","47GEEWSo","personal","chs","2024-11-18"
"10560","MG8s2TAd","tardy","ajh","2024-11-18"
"10561","8PSuRE6a","tardy","chs","2024-11-18"
"10562","mdVo4UC9","medical","chs","2024-11-18"
"10563","S0WWpavz","personal","dhs","2024-11-18"
"10564","a1i6KhqG","tardy","bjh","2024-11-18"
"10565","xvgItfQn","tardy","chs","2024-11-18"
"10566","vM8OQX7R","unknown","ajh","2024-11-18"
"10567","Ac5e45Vw","tardy","ajh","2024-11-18"
"10568","vbZ7qmFX","tardy","chs","2024-11-18"
"10569","lXMMgZBe","personal","chs","2024-11-18"
"10570","LyNHVRxM","suspension","chs","2024-11-18"
"10571","kmIRamjA","tardy","bjh","2024-11-18"
"10572","e6fyBUTp","unknown","chs","2024-11-18"
"10573","fXG6qByS","tardy","chs","2024-11-18"
"10574","7NkuB6op","tardy","chs","2024-11-18"
"10575","vNoBCPIh","unknown","chs","2024-11-18"
"10576","VJz2ptzL","tardy","dhs","2024-11-18"
"10577","VFeoCTls","tardy","ajh","2024-11-18"
"10578","FEAtDgHv","medical","chs","2024-11-18"
"10579","cSMzVck0","personal","ajh","2024-11-18"
"10580","bNQq2xmO","unknown","chs","2024-11-18"
"10581","Z9JUQflP","unknown","ajh","2024-11-18"
"10582","FXRBsgJ0","suspension","ajh","2024-11-18"
"10583","7DGuyk9e","unknown","ajh","2024-11-18"
"10584","IFPIO4Rs","medical","chs","2024-11-18"
"10585","ODFcGmWs","religious","ajh","2024-11-18"
"10586","faeSJg2y","medical","dhs","2024-11-18"
"10587","wUM0VPUO","family","chs","2024-11-18"
"10588","G7GZ7jYP","religious","chs","2024-11-18"
"10589","wv4m62ps","tardy","chs","2024-11-18"
"10590","X1fcHKrc","medical","dhs","2024-11-18"
"10591","jP7Fb3mP","tardy","chs","2024-11-18"
"10592","mTszQ31C","personal","ajh","2024-11-18"
"10593","PxWVuEyO","unknown","ajh","2024-11-18"
"10594","WvVCr9gJ","tardy","chs","2024-11-18"
"10595","ukF6MMe4","tardy","ajh","2024-11-18"
"10596","xKzipDYz","tardy","chs","2024-11-18"
"10597","15a2nz5o","tardy","chs","2024-11-18"
"10598","LZVM09Ic","unknown","chs","2024-11-18"
"10599","c7CtZ8E4","tardy","chs","2024-11-18"
"10600","3F7pkMGy","personal","ajh","2024-11-18"
"10601","slpfNNem","medical","ajh","2024-11-18"
"10602","Rt6j82dx","tardy","chs","2024-11-18"
"10603","bgkClsNw","religious","chs","2024-11-18"
"10604","BttN0Ero","religious","ajh","2024-11-18"
"10605","mAMMs4dw","tardy","chs","2024-11-18"
"10606","xLwJ88xJ","religious","chs","2024-11-18"
"10607","J0zSFYn4","tardy","ajh","2024-11-18"
"10608","F8TEvgft","unknown","ajh","2024-11-18"
"10609","XSBEZ37o","tardy","dhs","2024-11-18"
"10610","TvAHcawy","unknown","ajh","2024-11-18"
"10611","MMAc2Jjb","personal","ajh","2024-11-18"
"10612","5griXGqs","personal","ajh","2024-11-18"
"10613","ZFNHGJHn","personal","dhs","2024-11-18"
"10614","UxaFRd4o","unknown","chs","2024-11-18"
"10615","Be1Nml4U","tardy","chs","2024-11-18"
"10616","r5TwyYCf","tardy","chs","2024-11-18"
"10617","6I2TTuRx","tardy","chs","2024-11-18"
"10618","QJiznaRV","tardy","chs","2024-11-18"
"10619","7vmJFI21","unknown","chs","2024-11-18"
"10620","n4RQ0XlX","personal","chs","2024-11-18"
"10621","yGugYQHd","religious","ajh","2024-11-18"
"10622","BWOHvjev","personal","chs","2024-11-18"
"10623","Fhze9VSm","tardy","ajh","2024-11-18"
"10624","7NhzFDMA","unknown","ajh","2024-11-18"
"10625","LhvxgZgV","medical","ajh","2024-11-18"
"10626","5lfl8lOS","tardy","ajh","2024-11-18"
"10627","1mVIlckn","tardy","dhs","2024-11-18"
"10628","rNezGiGP","tardy","chs","2024-11-18"
"10629","Wm34h2P8","personal","ajh","2024-11-18"
"10630","0czU5ELm","personal","chs","2024-11-18"
"10631","fpr59L4V","tardy","chs","2024-11-18"
"10632","7rnR94w9","tardy","bjh","2024-11-18"
"10633","UkRLqVd6","tardy","bjh","2024-11-18"
"10634","QgmcLSIW","family","chs","2024-11-18"
"10635","Riqla5Or","tardy","ajh","2024-11-18"
"10636","cC6WWBNR","suspension","chs","2024-11-18"
"10637","ZQFZztoQ","tardy","chs","2024-11-18"
"10638","S3fZPjMJ","tardy","ajh","2024-11-18"
"10639","gYellvQZ","tardy","ajh","2024-11-18"
"10640","uSKVznkO","tardy","chs","2024-11-18"
"10641","hgUmN8yD","tardy","chs","2024-11-18"
"10642","mWlyfQpc","family","ajh","2024-11-18"
"10643","QIZOHpdz","family","chs","2024-11-18"
"10644","tGHhUSKS","tardy","ajh","2024-11-18"
"10645","DXXQRHSB","tardy","chs","2024-11-18"
"10646","ndUK5Ovz","tardy","chs","2024-11-18"
"10647","29DKrvG7","personal","ajh","2024-11-18"
"10648","pf0bKqK4","tardy","ajh","2024-11-18"
"10649","VO8zMSy2","medical","chs","2024-11-18"
"10650","smx3bcoX","medical","dhs","2024-11-18"
"10651","w5eCwJBz","tardy","chs","2024-11-18"
"10652","dvoHhsRH","unknown","ajh","2024-11-18"
"10653","9CitDQDj","family","bjh","2024-11-18"
"10654","LLSRH2lw","personal","chs","2024-11-18"
"10655","Cf7allw9","religious","chs","2024-11-18"
"10656","Tdr8KacM","tardy","dhs","2024-11-18"
"10657","75DFdrMv","medical","ajh","2024-11-18"
"10658","ZYvrP479","tardy","dhs","2024-11-18"
"10659","XV3ZXG3b","tardy","bjh","2024-11-18"
"10660","ZN5k3nnf","tardy","dhs","2024-11-18"
"10661","0p2cVzMh","religious","ajh","2024-11-18"
"10662","IsrJUeMa","tardy","chs","2024-11-18"
"10663","YfXQph7s","personal","ajh","2024-11-18"
"10664","JfbVnM9N","religious","chs","2024-11-18"
"10665","IO1jDn3A","tardy","chs","2024-11-18"
"10666","8WCujv6M","tardy","ajh","2024-11-18"
"10667","mzZOgUOy","unknown","chs","2024-11-18"
"10668","3tXSXtt8","tardy","bjh","2024-11-18"
"10669","bhKxQFWh","unknown","chs","2024-11-18"
"10670","SWXWIM5L","tardy","ajh","2024-11-18"
"10671","QQNJYA8s","family","ajh","2024-11-18"
"10672","kb9RvDN9","tardy","ajh","2024-11-18"
"10673","3LDrr1RC","tardy","chs","2024-11-18"
"10674","3ArBpGiV","suspension","chs","2024-11-18"
"10675","uPQO9xfo","unknown","ajh","2024-11-18"
"10676","UlBU28EY","tardy","chs","2024-11-18"
"10677","IbS0Ef1O","unknown","chs","2024-11-18"
"10678","dZpNSh6l","personal","chs","2024-11-18"
"10679","GY2EWeoD","tardy","bjh","2024-11-18"
"10680","OvyZQdfn","tardy","chs","2024-11-18"
"10681","g9p2ZLKF","tardy","chs","2024-11-19"
"10682","J1UMrN6G","personal","chs","2024-11-19"
"10683","SWJlXgHK","tardy","chs","2024-11-19"
"10684","4Q9978Xv","tardy","ajh","2024-11-19"
"10685","RPlMStoc","family","dhs","2024-11-19"
"10686","pv3sCvKE","tardy","chs","2024-11-19"
"10687","944faujU","tardy","chs","2024-11-19"
"10688","97PdD3vT","tardy","dhs","2024-11-19"
"10689","SHmayi13","tardy","chs","2024-11-19"
"10690","w3oLLdig","unknown","chs","2024-11-19"
"10691","tdzov9XO","tardy","dhs","2024-11-19"
"10692","mNLGPvHC","unknown","ajh","2024-11-19"
"10693","1iSzmKi2","personal","dhs","2024-11-19"
"10694","Y1Q2MkBa","family","chs","2024-11-19"
"10695","PyEvYAaw","tardy","bjh","2024-11-19"
"10696","8R814dWc","medical","chs","2024-11-19"
"10697","F965YHWl","tardy","chs","2024-11-19"
"10698","qkqzlMg9","tardy","chs","2024-11-19"
"10699","GlqK32bq","personal","chs","2024-11-19"
